"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"Memory_Ants.nlogox"
"1 гипотеза"
"06/08/2026 21:11:23:379 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-40","40","-40","40"
"[run number]","use-memory?","evaporation-rate","diffusion-rate","more-food?","[step]","total-food-count","count turtles","[length my-memory] of turtles"
"1428","true","10","50","true","1000","326","21","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"1429","true","10","50","true","1000","294","26","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"1430","true","10","50","true","1000","311","29","[15 0 0 15 15 0 15 15 0 15 15 0 0 0 15 0 15 15 0 0 0 0 0 15 15 0 15 14 15]"
"1431","true","10","50","true","1000","332","22","[0 0 0 0 0 15 0 15 0 0 0 15 15 0 15 15 15 0 0 0 0 0]"
"1432","true","10","50","true","1000","305","14","[15 13 0 15 15 15 0 15 15 15 15 15 0 15]"
"1433","true","10","50","true","1000","327","22","[15 15 15 0 15 15 15 15 15 15 15 15 15 15 15 0 15 15 15 15 15 15]"
"1434","true","10","50","true","1000","404","43","[15 0 15 0 0 2 0 0 15 0 0 0 0 0 0 0 3 15 15 0 15 15 0 15 0 0 0 0 0 0 0 15 0 15 0 0 15 0 0 15 0 0 0]"
"1435","true","10","50","true","1000","358","34","[15 15 15 15 15 0 15 0 15 15 15 15 0 15 15 0 0 0 15 15 0 0 15 15 15 15 15 15 0 0 13 15 0 0]"
"1436","true","10","50","true","1000","352","25","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"1437","true","10","50","true","1000","315","16","[15 15 15 15 15 0 15 1 15 15 5 15 15 15 15 15]"
"1382","true","10","50","true","1000","320","21","[15 15 15 15 15 15 0 15 0 15 15 0 15 15 15 15 15 15 0 15 15]"
"1438","true","10","50","true","1000","289","24","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"1439","true","10","50","true","1000","355","27","[15 15 0 15 15 15 2 0 15 0 1 15 0 2 15 0 15 15 15 15 0 15 0 1 15 15 15]"
"1440","true","10","50","true","1000","365","39","[15 0 0 0 0 15 15 0 0 0 15 15 0 0 15 0 0 0 15 0 0 0 0 0 0 15 0 0 15 0 0 0 15 0 0 15 0 0 15]"
"1441","true","0","50","false","1000","212","0","[]"
"1442","true","0","50","false","1000","215","1","[0]"
"1444","true","0","50","false","1000","214","0","[]"
"1445","true","0","50","false","1000","216","0","[]"
"1446","true","0","50","false","1000","187","7","[15 15 15 15 15 5 15]"
"1447","true","0","50","false","1000","214","0","[]"
"1448","true","0","50","false","1000","213","10","[0 0 0 0 0 0 0 0 0 0]"
"1449","true","0","50","false","1000","213","1","[0]"
"1450","true","0","50","false","1000","213","0","[]"
"1451","true","0","50","false","1000","216","6","[0 0 0 0 0 0]"
"1452","true","0","50","false","1000","214","0","[]"
"1453","true","0","50","false","1000","217","0","[]"
"1454","true","0","50","false","1000","216","0","[]"
"1455","true","0","50","false","1000","216","0","[]"
"1456","true","0","50","false","1000","213","0","[]"
"1457","true","0","50","false","1000","212","0","[]"
"1458","true","0","50","false","1000","213","6","[0 0 0 0 0 0]"
"1459","true","0","50","false","1000","214","5","[0 0 0 0 0]"
"1460","true","0","50","false","1000","215","0","[]"
"1461","true","0","50","true","1000","430","38","[1 15 15 0 9 15 0 10 15 15 0 0 15 0 0 15 0 0 0 0 0 15 15 0 15 0 0 15 0 0 15 0 0 11 0 0 15 0]"
"1462","true","0","50","true","1000","438","49","[15 15 0 0 15 15 0 0 15 0 15 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 15 0 0 0 0 15 0 0 0 0 15 0]"
"1463","true","0","50","true","1000","435","46","[0 0 15 0 0 6 0 15 0 0 0 0 15 15 0 15 0 15 0 0 0 0 0 0 15 0 0 0 0 0 0 15 0 15 0 15 0 0 15 15 0 0 15 15 0 0]"
"1464","true","0","50","true","1000","415","38","[1 0 15 0 15 15 15 0 15 0 15 15 15 15 0 15 0 15 0 0 0 15 15 15 0 0 11 1 15 0 0 15 0 15 0 0 0 15]"
"1465","true","0","50","true","1000","428","44","[0 1 15 0 15 15 15 0 0 15 0 15 15 0 0 15 15 1 0 13 15 15 0 0 0 15 15 15 0 0 15 1 0 0 15 0 0 15 0 0 15 0 0 0]"
"1466","true","0","50","true","1000","427","41","[15 0 12 0 0 0 0 5 14 0 15 15 3 0 0 0 0 15 0 0 15 0 0 0 0 15 0 0 0 0 0 0 15 6 15 11 0 0 0 0 0]"
"1467","true","0","50","true","1000","414","42","[0 0 0 11 15 0 0 0 0 0 0 10 0 15 0 10 0 0 0 0 0 0 15 15 15 15 15 0 15 15 15 0 1 14 12 15 15 15 15 0 15 0]"
"1468","true","0","50","true","1000","438","44","[0 13 0 0 0 0 0 0 0 0 0 0 0 15 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"1469","true","0","50","true","1000","431","34","[15 15 0 0 3 15 15 0 0 0 15 0 15 0 15 15 15 15 0 0 15 15 0 0 1 0 15 0 15 15 15 15 15 0]"
"1470","true","0","50","true","1000","438","48","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 10 15 12 0 0 0 15 0 0 0 0 0 0]"
"1471","true","0","50","true","1000","431","38","[0 15 0 15 15 0 15 0 15 0 0 15 10 0 15 15 15 0 0 15 11 0 0 0 0 0 15 15 0 8 0 15 15 15 15 13 0 15]"
"1472","true","0","50","true","1000","417","28","[15 0 0 0 0 15 15 15 11 0 0 15 2 0 15 11 15 0 0 15 15 0 15 15 10 15 0 0]"
"1473","true","0","50","true","1000","425","45","[0 15 0 0 0 15 0 0 3 0 0 0 15 15 0 0 0 1 0 0 0 0 0 15 4 15 0 0 12 0 0 15 0 0 15 0 7 0 0 15 0 0 15 1 0]"
"1474","true","0","50","true","1000","439","46","[15 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 15 0 0 0 9 11 0 15 0 0]"
"1475","true","0","50","true","1000","430","42","[0 0 15 0 15 15 0 15 15 15 15 15 0 0 15 0 0 0 15 15 15 15 0 15 15 0 0 15 0 15 15 15 15 0 0 0 0 15 15 0 15 0]"
"1476","true","0","50","true","1000","426","43","[15 0 0 0 0 0 15 7 15 0 0 0 0 15 12 0 0 0 15 11 0 0 0 0 0 5 0 0 15 0 0 15 0 0 0 0 0 0 0 0 0 0 7]"
"1477","true","0","50","true","1000","433","49","[0 0 0 0 15 15 0 0 0 15 15 0 0 15 0 0 0 0 0 15 0 0 0 0 0 15 15 0 0 0 0 15 0 15 0 0 15 0 0 0 0 0 15 15 0 0 0 0 0]"
"1478","true","0","50","true","1000","432","42","[15 11 0 15 15 15 15 10 15 15 13 0 0 0 15 15 0 15 15 0 0 0 0 0 15 15 0 0 0 15 15 0 0 15 15 0 15 0 15 0 0 15]"
"1479","true","0","50","true","1000","427","36","[15 15 15 1 0 15 15 0 15 7 15 15 15 15 14 0 0 0 11 0 15 15 12 15 15 15 0 15 15 0 15 15 15 0 0 15]"
"1481","true","0","50","false","1000","214","0","[]"
"1480","true","0","50","true","1000","431","43","[15 0 15 0 11 15 0 15 15 0 0 0 15 0 11 0 0 15 0 0 15 15 0 0 10 2 0 0 15 0 0 0 11 15 0 0 0 15 0 11 15 15 0]"
"1482","true","0","50","false","1000","213","0","[]"
"1483","true","0","50","false","1000","215","0","[]"
"1484","true","0","50","false","1000","212","10","[0 0 0 0 0 0 0 0 0 0]"
"1485","true","0","50","false","1000","217","3","[0 0 0]"
"1486","true","0","50","false","1000","216","0","[]"
"1487","true","0","50","false","1000","215","0","[]"
"1488","true","0","50","false","1000","210","11","[0 0 0 0 0 0 0 0 0 0 0]"
"1489","true","0","50","false","1000","214","5","[0 0 0 0 0]"
"1490","true","0","50","false","1000","213","10","[15 15 15 0 15 0 15 15 15 15]"
"1443","true","0","50","false","1000","214","0","[]"
"1491","true","0","50","false","1000","213","1","[0]"
"1492","true","0","50","false","1000","216","0","[]"
"1493","true","0","50","false","1000","213","2","[0 0]"
"1495","true","0","50","false","1000","213","0","[]"
"1494","true","0","50","false","1000","213","11","[0 0 0 0 0 0 0 0 0 0 0]"
"1497","true","0","50","false","1000","211","0","[]"
"1498","true","0","50","false","1000","215","1","[0]"
"1499","true","0","50","false","1000","214","0","[]"
"1500","true","0","50","false","1000","216","0","[]"
"1501","true","0","50","true","1000","437","39","[0 0 15 0 0 5 0 0 0 13 15 0 0 5 15 15 0 5 15 0 0 15 0 15 15 0 15 0 15 0 15 0 5 15 0 15 0 4 0]"
"1502","true","0","50","true","1000","416","37","[15 15 15 15 15 15 0 15 15 15 15 15 15 15 0 15 0 15 15 0 15 15 0 15 14 15 15 0 15 0 15 15 0 15 15 15 0]"
"1503","true","0","50","true","1000","437","38","[15 12 15 0 15 15 0 0 15 0 0 15 13 15 0 15 15 14 0 0 15 0 15 15 0 0 15 0 0 0 0 0 0 0 15 0 0 15]"
"1505","true","0","50","true","1000","437","47","[0 0 15 0 0 15 15 0 15 0 0 0 0 15 0 0 15 15 0 0 0 0 0 0 0 0 15 15 0 0 0 0 15 0 0 15 15 0 0 0 0 15 0 0 15 0 15]"
"1504","true","0","50","true","1000","434","46","[15 0 0 0 0 15 0 0 15 15 0 0 15 0 0 0 15 15 3 0 0 0 15 15 0 15 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 15 0]"
"1506","true","0","50","true","1000","422","36","[15 0 15 15 0 15 15 15 15 0 10 15 0 15 15 15 15 0 0 15 15 0 15 15 15 15 15 0 15 15 15 0 15 15 0 15]"
"1507","true","0","50","true","1000","420","41","[0 10 15 10 15 1 15 0 10 15 15 0 15 0 0 1 15 0 0 15 0 15 0 0 15 15 11 15 0 11 0 15 15 15 0 0 11 0 15 9 0]"
"1509","true","0","50","true","1000","411","30","[0 5 5 15 5 0 0 15 0 0 15 10 0 6 0 10 0 3 0 0 15 15 15 13 15 0 0 0 0 0]"
"1508","true","0","50","true","1000","416","36","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 0 15 15 15 15 15 15 15 15 8 15 1 11 15 15 15 15]"
"1510","true","0","50","true","1000","436","45","[0 15 0 15 0 0 0 0 0 15 15 15 0 0 15 0 0 0 15 15 0 0 0 15 15 0 15 0 0 0 15 0 0 0 0 0 0 0 15 0 1 0 0 0 0]"
"1511","true","0","50","true","1000","428","43","[7 12 0 0 15 0 0 0 15 15 15 0 0 0 15 15 15 0 0 15 0 0 0 0 0 15 15 15 15 0 0 0 15 15 15 15 0 15 1 0 13 0 15]"
"1512","true","0","50","true","1000","426","35","[15 0 15 0 0 15 0 15 14 12 15 0 15 15 15 15 15 0 15 15 15 15 15 15 15 15 15 15 4 15 15 0 15 0 0]"
"1513","true","0","50","true","1000","429","43","[0 15 15 15 15 15 0 0 15 15 0 1 0 15 0 15 0 15 0 0 15 0 0 15 0 0 15 15 15 0 0 0 2 0 0 0 13 15 0 15 15 0 15]"
"1514","true","0","50","true","1000","437","43","[0 0 0 15 15 0 15 15 0 0 0 15 0 15 15 15 15 15 0 15 15 0 0 0 15 1 0 0 15 14 15 0 0 0 15 15 0 0 15 15 0 15 15]"
"1515","true","0","50","true","1000","436","37","[15 15 15 15 15 0 0 0 12 0 15 15 15 0 15 0 0 0 15 0 15 15 0 15 0 14 7 10 15 0 0 12 15 0 11 0 15]"
"1516","true","0","50","true","1000","438","43","[0 0 0 15 15 0 0 0 0 0 15 15 15 0 0 0 14 0 15 15 15 0 12 15 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 15 15 15]"
"1517","true","0","50","true","1000","438","45","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 15 0 15 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"1518","true","0","50","true","1000","439","48","[0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 15 15 0 0 0 11 0 15 0 0 0 15]"
"1519","true","0","50","true","1000","426","37","[0 0 15 0 0 0 15 15 1 15 0 0 11 0 15 0 0 0 0 0 0 0 0 0 0 0 0 15 15 0 0 15 0 0 15 15 0]"
"1520","true","0","50","true","1000","438","44","[15 15 0 0 0 15 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 11 0 0 15 0 15 15 15 15 0 0 0 0 0 0 15 0 15 0 0 0 0 15]"
"1521","true","0","50","false","1000","216","0","[]"
"1522","true","0","50","false","1000","213","0","[]"
"1523","true","0","50","false","1000","215","11","[0 0 15 15 0 0 15 15 15 15 15]"
"1524","true","0","50","false","1000","216","0","[]"
"1525","true","0","50","false","1000","215","0","[]"
"1526","true","0","50","false","1000","214","0","[]"
"1528","true","0","50","false","1000","212","1","[0]"
"1527","true","0","50","false","1000","214","9","[0 0 0 0 0 0 0 0 0]"
"1529","true","0","50","false","1000","215","0","[]"
"1530","true","0","50","false","1000","216","0","[]"
"1531","true","0","50","false","1000","215","0","[]"
"1532","true","0","50","false","1000","216","1","[0]"
"1533","true","0","50","false","1000","214","0","[]"
"1534","true","0","50","false","1000","214","0","[]"
"1535","true","0","50","false","1000","209","10","[0 0 0 0 0 0 0 0 0 0]"
"1536","true","0","50","false","1000","213","2","[0 0]"
"1537","true","0","50","false","1000","214","0","[]"
"1538","true","0","50","false","1000","214","6","[0 0 0 0 0 0]"
"1540","true","0","50","false","1000","214","0","[]"
"1539","true","0","50","false","1000","215","0","[]"
"1542","true","0","50","true","1000","438","46","[15 0 15 0 0 0 0 0 0 0 15 0 0 15 15 0 0 0 0 0 15 0 0 15 15 0 15 15 0 0 15 0 0 0 0 0 15 15 0 0 15 0 0 15 0 0]"
"1541","true","0","50","true","1000","439","47","[0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 15 0 0 0 0 0 0 0 0 0 0 0]"
"1543","true","0","50","true","1000","415","28","[5 15 15 15 0 5 0 12 0 3 15 15 15 15 0 15 0 0 15 15 15 0 15 0 10 0 0 15]"
"1496","true","0","50","false","1000","214","0","[]"
"1544","true","0","50","true","1000","428","41","[0 0 0 0 15 0 0 15 0 1 15 0 0 0 0 0 3 15 15 15 15 3 15 0 0 0 0 0 15 0 0 15 0 0 15 15 0 0 0 15 0]"
"1545","true","0","50","true","1000","427","41","[0 0 0 15 15 0 15 0 15 15 0 0 15 0 15 0 0 15 0 0 0 3 15 0 15 0 0 15 0 15 0 15 15 15 0 0 15 3 15 0 0]"
"1546","true","0","50","true","1000","438","44","[0 10 0 15 0 0 15 0 0 0 0 0 15 15 0 15 0 0 0 0 0 0 0 0 15 15 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 15]"
"1547","true","0","50","true","1000","412","40","[0 0 15 0 0 15 0 15 0 0 0 0 15 0 0 15 15 0 15 0 0 15 0 0 0 6 0 0 0 15 15 6 15 0 15 0 0 0 0 0]"
"1548","true","0","50","true","1000","425","35","[15 15 9 5 15 15 15 15 15 15 0 15 7 0 5 0 0 15 0 15 15 0 0 11 15 15 15 15 0 15 0 15 13 0 15]"
"1550","true","0","50","true","1000","427","42","[0 15 0 0 0 0 15 0 15 0 15 0 0 0 0 0 15 1 0 10 15 13 15 0 15 15 0 0 0 15 0 0 0 14 0 0 0 15 0 15 0 15]"
"1551","true","0","50","true","1000","432","46","[0 0 0 0 0 15 15 0 0 0 0 0 0 15 0 15 0 15 15 15 15 0 0 0 0 0 15 15 0 0 0 15 0 0 0 0 15 0 15 0 0 15 15 0 0 0]"
"1552","true","0","50","true","1000","431","44","[5 0 15 15 0 15 13 15 15 15 12 13 15 0 15 15 15 15 15 0 15 15 15 14 0 13 14 15 12 0 14 15 0 15 15 15 0 15 6 15 0 15 15 0]"
"1553","true","0","50","true","1000","433","44","[0 0 0 0 15 0 0 0 15 0 13 0 15 0 0 0 0 15 0 0 15 15 0 0 15 0 15 0 0 0 0 0 15 15 15 0 11 0 15 0 0 15 0 15]"
"1554","true","0","50","true","1000","433","43","[0 15 0 15 15 0 11 15 0 0 15 0 0 0 15 0 0 15 0 15 15 15 0 0 0 0 0 0 15 15 0 0 0 0 15 15 0 0 15 3 15 15 0]"
"1555","true","0","50","true","1000","425","44","[15 15 0 0 15 0 0 0 0 0 0 15 15 0 15 0 0 0 0 3 0 15 0 0 0 15 15 15 0 0 15 0 15 0 15 15 15 0 15 0 0 0 0 10]"
"1556","true","0","50","true","1000","418","39","[15 15 0 0 15 0 0 0 11 0 12 15 2 0 11 0 15 0 0 0 15 15 0 15 0 3 15 15 10 0 0 0 0 15 15 0 15 0 0]"
"1557","true","0","50","true","1000","433","41","[0 15 15 15 15 15 15 15 0 15 15 15 12 14 0 15 15 13 0 0 15 0 15 15 15 14 15 0 0 15 15 0 15 15 0 3 15 15 0 15 15]"
"1558","true","0","50","true","1000","404","42","[7 0 1 0 15 0 3 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 15 0 15 0 0 0 0 0 4]"
"1559","true","0","50","true","1000","423","31","[13 0 15 0 0 4 15 0 0 15 15 0 15 0 0 0 0 0 15 0 0 1 12 15 15 14 0 15 15 15 10]"
"1561","true","0","0","false","1000","190","20","[15 0 15 0 0 15 0 15 0 15 15 15 15 15 15 15 15 15 15 15]"
"1560","true","0","50","true","1000","438","43","[4 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"1562","true","0","0","false","1000","216","10","[0 0 0 0 0 0 0 0 0 0]"
"1563","true","0","0","false","1000","216","14","[0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"1564","true","0","0","false","1000","214","19","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"1565","true","0","0","false","1000","200","18","[0 15 15 0 0 0 15 15 1 15 0 0 15 0 0 0 0 0]"
"1568","true","0","0","false","1000","195","14","[15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"1567","true","0","0","false","1000","201","16","[15 15 15 15 2 0 0 0 15 0 0 15 0 15 0 0]"
"1566","true","0","0","false","1000","212","17","[15 15 0 15 0 15 15 15 0 0 15 0 0 15 15 15 0]"
"1569","true","0","0","false","1000","209","22","[15 15 15 15 15 15 15 15 0 1 15 0 15 0 15 0 0 0 0 15 15 15]"
"1570","true","0","0","false","1000","213","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"1571","true","0","0","false","1000","204","12","[0 15 15 15 5 15 15 15 15 15 15 0]"
"1572","true","0","0","false","1000","214","2","[0 0]"
"1573","true","0","0","false","1000","189","7","[15 12 15 15 15 15 15]"
"1574","true","0","0","false","1000","216","8","[0 0 0 0 0 0 0 0]"
"1575","true","0","0","false","1000","215","14","[0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"1576","true","0","0","false","1000","210","15","[0 0 0 15 0 15 0 0 15 15 15 15 0 15 15]"
"1577","true","0","0","false","1000","217","11","[0 0 0 0 0 0 0 0 0 0 0]"
"1578","true","0","0","false","1000","209","16","[0 15 0 0 15 0 0 15 15 15 0 0 0 0 15 15]"
"1579","true","0","0","false","1000","214","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"1580","true","0","0","false","1000","214","12","[0 0 0 0 0 0 0 0 0 0 0 0]"
"1581","true","0","0","true","1000","435","45","[15 0 0 0 0 15 15 0 0 0 0 0 0 0 0 15 15 0 0 0 0 0 0 15 0 0 0 15 0 0 15 15 0 0 6 15 0 0 0 0 15 0 1 1 0]"
"1583","true","0","0","true","1000","407","41","[15 15 15 15 15 15 13 15 15 15 15 15 15 15 15 15 15 15 15 0 15 15 1 15 15 13 0 15 15 15 15 15 15 15 15 10 15 15 15 15 15]"
"1582","true","0","0","true","1000","402","38","[15 15 15 0 12 15 15 15 0 0 15 0 0 15 15 15 0 0 15 15 15 15 15 15 0 15 0 13 15 15 15 13 0 15 0 15 0 15]"
"1584","true","0","0","true","1000","432","42","[15 15 0 0 15 15 15 0 15 15 15 15 15 15 0 15 0 0 0 0 15 0 0 0 15 0 0 15 0 15 15 15 0 0 15 0 15 15 0 15 0 0]"
"1585","true","0","0","true","1000","421","44","[3 15 15 15 0 15 0 10 15 10 15 15 0 15 11 0 3 15 15 14 15 15 15 0 0 15 0 0 0 15 15 15 15 0 15 13 13 15 0 15 15 15 0 0]"
"1586","true","0","0","true","1000","421","43","[15 15 0 15 15 15 0 15 1 15 15 15 15 15 15 15 15 0 0 0 15 8 15 15 15 15 0 0 0 0 6 12 15 0 0 15 0 15 0 0 15 15 15]"
"1587","true","0","0","true","1000","422","44","[0 15 15 0 0 0 15 15 0 15 15 15 0 15 15 0 15 15 15 15 15 0 0 15 15 15 15 0 15 0 0 15 15 0 0 15 15 0 15 0 0 15 0 0]"
"1588","true","0","0","true","1000","383","38","[15 15 0 0 15 15 15 15 15 1 0 0 15 15 15 0 15 15 2 15 15 15 0 7 15 15 0 15 15 0 15 15 0 3 15 0 15 15]"
"1589","true","0","0","true","1000","425","41","[15 15 15 0 15 0 0 15 15 15 15 15 0 15 15 0 15 15 0 0 0 15 15 15 0 0 15 15 0 15 0 15 0 0 15 0 15 0 15 0 1]"
"1590","true","0","0","true","1000","415","38","[15 15 15 15 15 15 0 0 15 15 15 0 15 15 15 0 15 15 0 0 15 9 0 15 15 15 15 15 15 1 15 15 15 0 15 0 15 15]"
"1591","true","0","0","true","1000","420","43","[15 15 0 0 0 0 0 0 0 0 15 15 0 15 0 15 15 15 0 0 15 0 0 0 0 12 0 0 15 0 0 0 15 15 15 15 0 15 0 0 15 0 15]"
"1592","true","0","0","true","1000","415","43","[15 0 0 12 11 15 15 0 11 0 15 0 0 15 0 0 11 15 15 0 0 0 15 0 11 0 15 0 0 15 15 15 0 0 15 0 15 0 0 15 0 15 15]"
"1593","true","0","0","true","1000","395","40","[15 15 0 3 15 0 0 0 13 11 15 15 15 15 0 15 15 15 15 0 15 15 15 11 15 0 15 0 0 15 0 15 0 3 15 15 10 15 14 15]"
"1594","true","0","0","true","1000","413","40","[14 0 0 0 15 0 1 0 0 15 0 13 15 15 0 0 0 15 15 0 0 15 0 15 0 0 1 15 0 0 15 15 15 15 15 15 10 0 0 0]"
"1595","true","0","0","true","1000","433","47","[15 15 0 0 0 15 0 15 0 0 15 15 0 0 0 0 0 15 15 0 0 0 15 15 15 15 15 15 0 0 0 0 0 15 0 0 15 15 0 0 15 0 15 15 0 0 15]"
"1596","true","0","0","true","1000","403","40","[15 10 15 0 15 15 12 0 15 15 15 0 0 15 15 15 12 0 15 15 15 15 15 14 0 15 0 15 15 4 0 0 15 15 15 15 15 15 15 15]"
"1598","true","0","0","true","1000","398","40","[15 15 15 15 15 15 15 15 15 15 15 11 15 15 15 15 15 15 15 15 15 15 15 15 15 0 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"1597","true","0","0","true","1000","422","48","[15 0 0 0 15 0 15 15 0 0 0 15 15 15 0 0 0 0 0 0 15 0 0 0 0 0 12 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 15 0 1 15 0 0]"
"1599","true","0","0","true","1000","403","40","[15 14 0 0 11 0 1 4 15 10 15 15 0 15 15 14 15 15 15 15 4 15 15 0 15 15 15 15 0 14 0 15 11 15 15 15 13 15 15 12]"
"1601","true","0","0","false","1000","214","14","[0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"1600","true","0","0","true","1000","424","45","[15 15 0 15 15 0 15 15 0 15 15 0 15 0 15 15 15 0 15 15 15 0 15 0 0 0 0 0 15 13 15 15 15 15 15 0 15 0 0 0 0 15 15 0 13]"
"1602","true","0","0","false","1000","215","7","[0 0 0 0 0 0 0]"
"1603","true","0","0","false","1000","217","8","[15 0 0 0 0 15 0 15]"
"1604","true","0","0","false","1000","214","15","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"1605","true","0","0","false","1000","216","10","[0 0 0 0 0 0 0 0 0 0]"
"1606","true","0","0","false","1000","213","12","[0 0 15 0 15 0 15 15 15 15 0 0]"
"1607","true","0","0","false","1000","211","9","[15 15 15 15 15 15 15 15 15]"
"1608","true","0","0","false","1000","214","12","[0 0 0 0 0 0 0 0 0 0 0 0]"
"1609","true","0","0","false","1000","196","16","[0 0 0 0 0 9 15 0 15 15 0 5 0 0 15 15]"
"1549","true","0","50","true","1000","434","47","[0 0 0 15 0 0 0 0 15 0 0 0 13 0 15 0 0 0 0 0 0 0 15 0 0 0 15 0 15 0 15 0 0 0 0 0 15 0 15 0 0 15 0 0 0 0 15]"
"1610","true","0","0","false","1000","214","20","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"1611","true","0","0","false","1000","213","9","[0 0 0 0 0 0 0 0 0]"
"1612","true","0","0","false","1000","213","9","[15 15 15 0 0 0 15 15 15]"
"1613","true","0","0","false","1000","213","17","[0 0 15 0 0 0 0 0 0 15 0 0 0 15 0 0 0]"
"1614","true","0","0","false","1000","215","15","[0 3 0 0 0 0 0 15 0 0 0 15 0 15 15]"
"1616","true","0","0","false","1000","180","14","[0 0 0 0 0 15 0 15 15 0 0 0 0 15]"
"1617","true","0","0","false","1000","211","17","[15 0 0 0 0 0 0 15 15 1 15 15 15 0 0 15 0]"
"1619","true","0","0","false","1000","217","0","[]"
"1618","true","0","0","false","1000","214","8","[15 15 15 15 15 15 15 15]"
"1620","true","0","0","false","1000","181","12","[15 15 15 15 15 15 15 15 15 15 15 15]"
"1621","true","0","0","true","1000","416","43","[0 0 0 8 15 13 0 0 15 15 0 0 0 15 0 15 15 15 15 1 0 0 0 15 10 0 15 0 15 15 15 15 0 15 15 0 0 0 0 15 0 15 15]"
"1622","true","0","0","true","1000","425","44","[15 0 11 15 15 15 15 15 15 0 15 0 0 15 15 15 15 6 15 15 0 15 0 15 15 15 15 15 15 15 15 1 0 15 3 15 13 0 3 8 15 0 15 15]"
"1623","true","0","0","true","1000","416","43","[1 15 4 0 0 15 0 0 15 0 6 15 15 0 15 0 0 0 0 15 0 0 15 15 0 15 0 0 15 15 15 0 0 0 0 15 0 0 0 10 0 0 15]"
"1624","true","0","0","true","1000","436","48","[0 0 15 15 15 0 15 0 0 15 15 0 0 0 15 0 0 0 15 0 0 0 0 0 0 0 15 0 0 0 15 0 15 0 15 0 15 0 0 0 0 0 0 15 15 0 15 0]"
"1625","true","0","0","true","1000","409","39","[2 15 15 15 15 15 15 15 0 8 15 15 15 15 0 15 15 6 15 0 12 15 15 15 15 0 15 15 15 15 15 15 3 15 15 15 15 15 15]"
"1626","true","0","0","true","1000","398","39","[15 0 15 0 0 15 0 15 4 15 15 15 15 15 0 0 15 15 15 15 15 15 15 15 15 14 15 15 7 0 0 15 15 0 11 15 1 0 15]"
